7132,-0.47044554,0.0027116076,0.39382574,0.30439287,0.3010934,-0.46369317,-0.043028966,-0.026838664
8737,-0.61351043,-0.23535511,0.2699025,0.43131837,0.16447513,-0.5001662,-0.3718708,-0.067120634
4149,-0.5742162,-0.24900149,-0.096488,0.23666953,0.697928,-0.31462476,0.109394565,0.7708533
4609,-0.47431692,-0.22953132,0.084797315,-0.0131868245,0.45979324,-0.56638086,-0.14592381,0.16973685
2067,-0.80352086,-0.91133934,-0.16513869,-0.23489507,0.54529184,-0.6652619,0.24671835,0.7296668
2072,-0.8220395,-0.847063,-0.007974179,-0.22100934,0.3861864,-0.65456086,0.14398602,0.69605935
6654,-0.105927765,0.06584594,0.40516153,0.86786336,1.0849577,-0.46694067,-0.2898243,-1.1495354
2932,-0.42080572,-0.21727568,0.276765,0.28806043,0.33733946,-0.574972,-0.24449429,0.078139074
8312,-0.73888016,-0.06543439,0.119638965,0.55434835,0.050236408,-0.38429138,-0.36912686,0.67783684
2176,-0.34241068,-0.11627128,0.20098312,0.36646998,0.42579362,-0.5780405,-0.108929254,0.27118525
7323,-0.62679327,-0.24319652,0.100459255,0.49233213,-0.039391007,-0.6626187,-0.14368014,0.33960134
79728,-0.4335362,-0.0040798914,0.07516095,0.1390108,0.572595,-0.41967973,-0.027485272,0.19732578
581,-0.6616396,-0.21825291,0.20060281,0.08082286,0.1977731,-0.5340821,0.019377077,-0.05803821
23118,-0.3848366,-0.21876377,0.20508443,0.7035919,0.2997395,-0.6006803,-0.21149541,0.0490431
6885,-0.45046464,-0.17106308,0.31578243,0.6778532,0.15154387,-0.5945113,-0.27833623,0.050847735
1026,-0.6010868,-0.2756724,0.10452205,0.53154594,0.14280611,-0.5415385,-0.21624775,0.6039831
10892,-0.681658,-0.101435095,0.102941364,0.59844536,0.12432633,-0.42354396,-0.258489,0.15779027
8915,-0.38707548,-0.1169846,0.19047748,0.6178995,0.39405698,-0.50318736,-0.25416452,0.13263479
842,-0.4853939,-0.30631498,0.21703859,0.64400107,0.37989894,-0.50398993,-0.26726982,-0.26417053
7248,-0.8094004,0.120349646,-0.19362618,0.4930444,0.53062,-0.04932568,-0.32810986,0.2571055
7249,-0.5192032,0.16801025,0.3991075,0.47157943,0.23884614,-0.346604,-0.06599728,0.15333627
1027,-0.5884155,-0.5673228,0.32290104,0.58766437,0.052593093,-0.6990605,-0.22637713,0.8231662
2033,-0.25047344,-0.37844697,-0.43173817,0.46063676,0.5532939,-0.895622,-0.05476656,0.3752096
836,-0.47438186,-0.17191035,0.10073363,0.47273088,0.42607757,-0.49496543,-0.15433942,-0.1715045
4361,-0.44635442,-0.29575098,0.13146187,0.086299926,0.56957436,-0.5121756,-0.09277329,0.47819653
4683,-0.4165702,-0.39480326,0.13805002,0.17629123,0.4775785,-0.6335761,-0.14328614,0.6396035
8453,-0.5127525,-0.3413949,0.16211835,-0.00753379,0.45087895,-0.5630288,-0.40649676,0.039528638
4292,-0.6491593,-0.2042441,-0.05451652,0.13356242,0.42029098,-0.4089418,-0.10213029,0.1060275
5395,-0.41452375,-0.33436337,0.41842887,0.22408748,0.28791577,-0.64087254,-0.090935,0.45994377
6921,-0.7012768,-0.83808315,0.14043833,0.16796698,-0.13233435,-0.9809239,-0.116549395,0.4731296
10018,-0.5280669,-0.022854494,0.3869956,0.32635644,0.298432,-0.42994326,0.31480023,0.066955894
4170,-0.5618262,0.055760063,0.18316771,0.21443288,0.25084314,-0.49426937,0.12471157,-0.16805321
7124,-0.29962426,0.006286675,0.51823705,-0.0806531,0.2608412,-0.74080485,-0.14149867,-0.08559417
1499,-0.31920496,-0.15286933,0.14129028,0.52885664,0.47769257,-0.54813176,-0.2686589,0.1199525
999,-0.3929384,0.006160178,0.30494228,0.3770846,0.51125616,-0.43229836,-0.11778169,-0.363067
83990,-0.71164984,-0.20679046,0.14571366,0.25225773,0.13349125,-0.4501913,-0.047816496,0.66612524
5111,-0.59882665,-0.24813755,0.085865445,-0.0043387767,0.36982596,-0.51408106,0.0328386,0.1158371
7405,-0.74960005,-0.23658265,0.554719,0.18474084,0.36148998,-0.18849397,-0.12431006,0.06329121
1642,-0.5588593,-0.46787724,0.099084064,0.14651346,0.43930635,-0.54248184,-0.14345968,0.4490977
8451,-0.56215215,-0.3149977,0.13548805,0.15187097,0.26812223,-0.57767314,-0.28363973,0.23196164
355,-0.6164698,0.023981212,0.2843249,0.19744289,0.057630617,-0.5731494,-0.005605635,-0.2740075
3981,-0.60342985,-0.3763852,0.10902452,0.038403794,0.35692286,-0.5485508,-0.20015574,0.070234
7518,-0.75463855,-0.33967,-0.027792038,-0.036278576,0.60319734,-0.27157813,-0.026851177,0.30247658
1643,-0.6764697,-0.60169667,-0.10969206,0.23167264,0.15150289,-0.7400745,-0.19332483,0.3960338
6500,-0.58688885,-0.34860894,0.22061369,0.576898,-0.04594948,-0.67753804,-0.34999734,0.41270986
6502,-0.7341604,-0.50134766,0.4012675,0.56574255,-0.072469294,-0.5959776,-0.17350599,0.8108046
2247,0.16554645,0.43730918,0.058246855,0.62526786,0.6190168,-0.9479899,-0.72046703,-0.44279668
2260,-0.102675624,0.27429765,0.45014048,0.38938984,0.34857854,-0.7721345,-0.24138948,-0.4578955
8454,-0.5811564,-0.3675131,0.13694932,0.21026175,0.19897155,-0.6067019,-0.36718318,0.23606321
196,-0.48957705,-0.26938683,-0.041700345,0.085308515,0.4521881,-0.5975143,-0.0999144,0.3491405
2547,-0.33521193,-0.33925763,-0.0041445717,-0.19723222,0.8499447,-0.5797501,-0.14362343,0.33343548
7520,-0.36597544,-0.3909451,0.10863749,-0.030210985,0.5871497,-0.67196333,-0.14832795,0.3694335
8717,-0.38810676,0.07055045,0.3018464,0.20567626,0.21093865,-0.6318489,-0.4251403,-0.0682789
891,-0.7773146,-0.37576926,0.91555554,0.22788933,0.29964283,-0.16776338,-0.0006623462,1.0460037
983,-0.63454586,-0.36985245,0.7948707,0.2669273,0.4100461,-0.23258919,0.011780038,0.8580515
5295,0.1967772,0.5271555,0.54549456,0.7198462,0.94568425,-0.61076915,-0.113158986,-0.5838908
3667,-0.047575966,0.0030768898,0.3023225,0.8501776,0.5587186,-0.72305024,-0.29659054,-0.36297533
2237,-0.5515643,-0.60228294,0.15540603,-0.16707616,0.4443865,-0.69774157,-0.104862526,0.1604579
3024,-0.15458852,0.15766792,0.15925883,-0.5388475,0.7067865,-0.78772366,-0.709145,0.44578663
10454,-0.44752488,-0.16823196,0.4147421,0.5429114,0.30111882,-0.48734435,-0.3785267,-0.10478872
1399,-0.17313734,0.0836018,0.16277188,0.71797293,0.6945792,-0.5362599,-0.52839583,-0.51911277
2146,-0.42828643,-0.22231172,-0.06323838,-0.2233326,0.70132506,-0.56318754,-0.16953899,0.45301914
23512,-0.38052475,-0.3036216,0.049282815,-0.24069531,0.7624479,-0.58489573,-0.2364343,0.41520074
6923,-0.8126517,-0.7437574,0.10437788,0.12751569,-0.12666036,-0.82338846,-0.19659124,0.29255727
10111,-0.6046207,-0.27114183,0.23032513,0.20321015,0.3735619,-0.4048383,-0.14522418,0.4363852
10273,-0.5707901,-0.04259649,0.26543355,0.46322897,0.27915245,-0.3743152,-0.074665286,0.080154076
3308,-0.47714406,-0.22246858,0.23523957,0.26823708,0.37856764,-0.5171033,-0.13086553,-0.0040522567
8726,-0.29904816,-0.29350287,0.055673193,-0.3540197,0.82362986,-0.6720108,-0.28163522,0.46738043
2188,-0.51438004,-0.018166851,-0.082416065,0.67098147,0.381785,-0.41826174,0.035672996,0.6551954
3516,-0.3822573,-0.26881978,-0.43567282,0.2998828,0.5702798,-0.7223815,-0.011832793,0.60453343
4851,-0.17515819,0.1632926,0.09029782,0.5240153,0.3253854,-0.7233253,-0.30387148,0.23976535
5824,-0.66362137,0.38503566,0.64984965,-0.18255849,-0.10933089,-0.5703887,0.37950772,-0.08044749
8504,-0.79225343,0.60333806,1.1200033,-0.31228954,-0.09913375,-0.43194127,0.48101455,-0.25612557
2246,0.22627518,0.327087,0.058296606,0.7722303,0.687936,-0.95687723,-0.7127911,-0.30729875
8945,-0.7086116,-0.19846237,0.35390595,0.31436503,0.14254235,-0.3727851,-0.5146837,0.17445822
3791,-0.27147725,0.06388064,0.24677463,0.5070676,0.2814,-0.777754,-0.68754613,-0.7273
7422,-0.13539486,0.1586221,-0.29450822,0.2765289,0.23917213,-1.1370801,-0.0975154,-0.33906597
55968,-0.6484428,-0.042100288,0.4677196,0.18961427,0.24901134,-0.32031286,-0.10994439,0.18929929
7415,-0.60464185,-0.08378099,0.41189325,0.13713296,0.24205619,-0.42060235,0.07875792,0.035997067
5932,-0.50881577,-0.1053894,-0.078625426,0.30831432,0.43073422,-0.48361295,-0.15733042,0.4891612
8743,-0.5894158,-0.17073265,0.2037218,0.44513538,0.057218798,-0.64003706,-0.094572306,-0.30344462
8795,-0.32527494,0.3281725,0.5278622,0.42537424,0.10698217,-0.78566694,0.65412074,-0.3276391
5468,-0.1717355,-0.3332571,-0.3856318,0.21008092,0.7147017,-0.8952226,-0.024599064,0.32926747
6256,-0.08685983,-0.33592626,-0.65218097,0.47648817,0.7207091,-1.0983431,0.33939043,0.4253702
3265,-0.35372016,0.22964637,0.31627622,0.5714296,0.36598423,-0.48392484,0.12371996,-0.33187672
5894,-0.37263387,0.04232587,0.43484065,0.59484416,0.3966515,-0.4191523,-0.21534795,-0.10017792
5366,-0.4960992,-0.02347885,0.058887187,0.22483523,0.39269555,-0.5179048,0.407054,0.0844418
29945,-0.6516467,-0.3186061,0.62542707,0.39785677,0.0028237004,-0.55596954,-0.018602835,1.1850681
317,-0.75359195,-0.090386994,0.18887657,0.57657325,0.08433083,-0.3744292,-0.22216046,-0.14239778
8379,-0.92616475,-0.18398213,0.5913474,0.15704949,0.6903354,0.17554241,0.2810911,1.1089469
5892,-1.1359636,0.17556418,-0.274012,0.12645091,0.46812862,0.11052604,-0.1814004,0.114477776
7516,-0.8706398,0.30519205,-0.0013984294,-0.111417845,0.1077257,-0.32263708,-0.32725912,-0.2521589
7421,-0.23350078,-0.23458514,-0.40823242,0.38146728,0.6248959,-0.8275916,0.055078596,0.4671697
51343,-0.5689716,-0.28601938,0.3939298,0.5188825,0.08594494,-0.54590493,-0.09445288,0.8408477
3654,-0.60079014,-0.24126513,0.39288056,0.42217392,-0.07917214,-0.6826257,-0.22720984,-0.120197594
7189,-0.50361943,-0.26974794,0.30607074,0.34662706,0.23511624,-0.5851023,-0.14033535,-0.16992457
9184,-0.68613225,-0.52073157,0.98092806,0.095464356,0.388182,-0.30976653,0.1114072,1.0955825
84557,-0.5507505,-0.32261592,0.32084095,-0.12725756,0.48115322,-0.4985833,-0.3815397,-0.09057294
8878,-0.65663403,0.003121055,0.34821892,0.114085704,0.12334756,-0.44945174,-0.28304565,-0.091761686
1457,-0.35598755,-0.101262346,-0.10284619,-0.031693585,0.7118744,-0.53952533,-0.3769215,0.39271066
1460,-0.37994534,-0.036959264,-0.103020385,0.1847903,0.5506898,-0.53984594,-0.3625743,0.28889725
4790,-0.47614217,-0.20026645,0.18790217,0.096475124,0.40530634,-0.54866767,-0.16815285,-0.06748057
3611,-0.5350874,-0.086409464,0.49716225,-0.09800421,0.26475498,-0.53597677,-0.3443143,-0.16701348
3987,-0.71858114,0.10443974,-0.38197935,0.39620182,0.6537759,-0.14067106,-0.22455002,0.15456925
51176,-0.40442368,-0.32175675,-0.20748022,0.43997973,0.46492603,-0.667212,-0.23084635,0.41494188
64223,-0.58235466,-0.012172495,0.55739856,0.2631446,0.23013604,-0.34745455,-0.2739734,0.09545544
6597,-0.2162302,-0.34802163,-0.38967407,0.27384597,0.7975559,-0.7768274,-0.059362076,0.6168954
6598,-0.5693321,-0.08043984,-0.24195683,-0.010722967,0.63495445,-0.40058142,-0.18802084,0.28076458
896,-0.62582964,-0.18457472,-0.25281176,0.49258992,0.33846936,-0.47582665,-0.17318931,0.3949188
7334,-0.7071321,-0.33946347,0.18205445,0.3148733,0.021063594,-0.5889771,-0.12051402,0.08823774
7336,-0.62776875,-0.1196381,0.115016915,0.19802348,0.35550484,-0.40526253,-0.16117337,0.027384473
8837,-0.32847723,-0.28955612,0.20493726,0.60905296,0.37225118,-0.66727036,-0.31419417,-0.1354652
30011,-0.4070465,-0.116314545,0.22265933,0.5620523,0.7680338,-0.27165064,-0.28715745,-0.35975364
7337,-0.59148616,-0.14019182,0.18239805,0.166339,0.16511953,-0.5346873,-0.13641757,0.37257078
51720,-0.53703845,-0.19070211,0.08938585,0.0636184,0.4181334,-0.5065877,-0.16884601,0.4800327
84142,-0.6751335,-0.24531025,-0.11953858,0.117917314,0.3755309,-0.48771176,-0.18224059,0.39033228
51053,-0.7764362,-0.27956054,0.21438865,0.5362633,-0.054577373,-0.5134699,-0.12424121,0.9872881
81620,-0.8888895,-0.7734034,0.5045344,0.35607365,-0.2205024,-0.72169536,-0.121352494,1.1061409
2353,-0.36576813,-0.13900262,-0.34542084,0.16444558,0.673159,-0.6187864,-0.005472708,0.23520717
5929,-0.24800785,-0.37875542,-0.088851705,0.32409027,0.6207172,-0.75466263,-0.27209103,0.5825679
9070,-0.27582216,-0.3991382,-0.21736562,0.25796783,0.688903,-0.7363587,-0.13455197,0.5907497
578,-0.776484,-0.26248008,0.13518235,0.12533188,0.23292033,-0.45001075,0.13038671,-0.239016
7187,-0.62369484,-0.06660422,0.05388027,0.5067862,0.1336462,-0.4808205,-0.16880308,0.13118812
958,-0.5100677,0.22088456,0.5926425,-0.07666176,0.223643,-0.5278744,0.58672655,0.1675477
3674,-0.25421152,0.2065316,0.039304003,0.5683176,0.5278156,-0.68815625,-0.20733155,-0.82180434
3690,-0.11103715,0.29290384,-0.034086514,0.57777387,0.5022682,-0.8511281,-0.5225709,-0.8293114
84433,-0.22241372,-0.19104075,0.39946297,0.8966094,0.3823304,-0.63250715,-0.35421544,0.10564156
146956,-0.5734518,-0.16026059,0.18575713,-0.013974063,0.3135342,-0.49952915,-0.2487597,0.433655
80198,-0.36412424,-0.15972708,0.23393184,-0.06951927,0.61686414,-0.52205825,-0.1550951,0.4641022
6925,-0.81299293,0.19542557,-0.601963,0.42576212,0.6040493,-0.13117634,-0.07570795,0.26913622
3569,-0.015329583,-0.005174861,0.26289567,1.0665805,0.14661755,-0.96935517,-0.24244784,0.58829397
3570,-0.46384674,0.1676207,0.067149304,0.91989523,0.13233222,-0.5389273,-0.05080008,-0.053628173
27338,-0.63795453,-0.31132418,0.2969233,0.25991267,0.119957946,-0.55331177,0.036219846,0.56988955
6198,-0.28542796,-0.15081249,0.25910506,0.47466937,0.47975454,-0.5890014,-0.47752035,-0.02751911
1020,-0.50703394,-0.12611502,0.34551597,0.5066964,0.31671175,-0.4026284,-0.30840588,0.06949536
8851,-0.5404351,0.091787525,0.025572792,0.55273825,0.29968494,-0.45310298,-0.39122725,-0.27135813
7535,-0.2361649,-0.0909431,0.5390261,0.9788307,0.4262784,-0.64655316,-0.18114576,-0.8114121
919,-0.12249588,-0.061705366,0.53812635,0.4667759,0.6563703,-0.6115165,-0.22800493,-0.5664788
84464,-0.69078165,-0.12228896,0.11077007,-0.24994862,0.49572706,-0.36539233,-0.31149665,0.07000441
329,-0.549384,0.14591426,0.1492053,0.34700236,0.22646125,-0.45070907,-0.036086842,-0.020715974
7186,-0.8118313,0.2614196,-0.3202223,0.449155,0.32007566,-0.1903001,-0.22740467,0.20898624
11091,-0.42156383,-0.33808136,-0.090234265,0.16606891,0.5989389,-0.59360725,-0.26256457,0.7014901
1029,-0.38292417,-0.26327756,0.14520806,0.2566597,0.45956933,-0.59966344,-0.30461302,0.32035494
5608,-0.20417348,-0.18738975,0.15868229,0.9717935,0.43674386,-0.6660564,-0.4524816,-0.00021633637
6599,-0.44217038,-0.08140111,-0.72209865,0.062210854,0.67035425,-0.70995843,-0.15641367,0.5382089
10616,-0.76949954,-0.017784365,-0.01987704,0.5476695,0.032629296,-0.4095915,-0.2323927,0.25171992
55072,-0.5742176,-0.1606354,0.29689834,0.08139072,0.3561829,-0.43128255,-0.45461905,0.1975007
2064,-0.27086595,0.08519738,0.27843472,0.6051806,0.42295858,-0.61690706,-0.0858723,-0.59585416
2065,-0.34668043,-0.015628941,0.23694915,0.37214464,0.525918,-0.5672823,-0.28611565,-0.7141799
54583,-0.5162171,-0.14887036,0.2147628,0.362257,0.102050856,-0.62802523,-0.16077109,0.14243214
7027,-0.5855653,-0.4288393,0.19924396,0.30049634,0.18744001,-0.6383806,-0.0019493852,0.9056288
9232,-0.6101997,-0.43672103,0.7047431,0.44534904,-0.106257536,-0.6877084,-0.17438078,1.0435563
1021,-0.35070267,-0.22604667,-0.16513333,0.38556567,0.5616573,-0.61956894,-0.31545562,0.25636357
3586,-0.3412166,0.75280523,-0.61880094,0.77861637,0.05523657,-0.84636635,-0.028967682,0.2530386
3587,-0.42143536,0.32916316,0.20173927,-0.104292125,0.03170097,-1.232363,1.309052,-0.24294089
1386,-0.48731294,-0.16764562,0.0015477819,0.02518746,0.47052607,-0.5778278,-0.12861066,-0.104106985
1432,-0.19752197,-0.008874617,0.12136667,0.4128285,0.6091591,-0.5632345,-0.18799214,0.1579529
5889,-0.7138315,0.13893852,0.41669935,0.1522527,-0.22005849,-0.5686577,-0.22144331,0.1343198
5890,-0.6309063,0.17627726,0.38869175,0.50721973,-0.050632123,-0.41084582,-0.19669574,0.19027552
545,-0.41361699,-0.11834675,0.5235757,-0.046387263,0.3582257,-0.5579935,0.36593083,0.5880816
84126,-0.5997997,-0.12042787,0.3844883,0.02389946,0.2551469,-0.44796276,0.24002774,0.68020666
25942,-0.2176602,-0.2363689,-0.67071396,0.18781236,0.7050506,-0.9590366,0.2289909,0.61327875
3065,-0.39111483,-0.26549855,-0.43848237,0.29797548,0.56927466,-0.7127169,-0.066304594,0.69350785
1981,-0.22504242,-0.05377526,0.60134,-0.21470217,0.6425975,-0.624271,-1.0198339,0.45227152
57599,-0.38260838,-0.1607338,0.27027512,-0.0030238514,0.5017946,-0.56168514,-0.25007418,0.1953125
7398,-0.5337398,-0.2678944,0.048746686,0.28775293,0.35922232,-0.54091847,-0.12010845,0.12357303
54386,-0.43916565,-0.28987923,-0.048511237,-0.05437522,0.6582542,-0.5525977,-0.018220333,0.2602838
7014,-0.4038365,-0.296188,0.07330829,-0.12858759,0.6158582,-0.59508526,-0.154645,0.26376706
3937,-0.18317854,-0.030319575,0.5751973,0.96616954,0.62112796,-0.58904403,-0.10944146,-0.9122596
9402,-0.42771062,0.18411241,0.045463566,0.94872564,0.45301026,-0.36955985,-0.17502433,-0.37338492
5810,-0.5974855,-0.5772699,0.118177995,-0.18789071,0.28499085,-0.7649299,-0.04447101,0.6563753
5883,-0.42113674,-0.5925872,0.14159067,-0.004476554,0.4896767,-0.7565131,-0.019031608,0.5176848
2735,-0.40063024,-0.029161636,0.14873284,0.32386813,0.73557466,-0.2853695,-0.3211297,0.38442227
51684,-0.7773757,0.16188926,-0.2971002,0.4881033,0.35458502,-0.20433053,-0.36432847,0.12345622
5914,-0.26823434,-0.24360748,-0.49169892,0.26843446,0.63368315,-0.82418853,-0.020227442,0.539571
7879,-0.82224184,-0.20387378,0.70726985,-0.050847184,0.11730288,-0.39097476,0.14630054,-0.42602852
83547,-0.77601916,-0.06239868,0.91945165,0.60275763,-0.020296363,-0.24654807,-0.044722028,-0.19767524
1385,-0.33805683,-0.023199849,-0.23924808,0.31933022,0.60643804,-0.56776243,0.016263913,0.4816355
1387,-0.10738574,-0.33849987,-0.54965466,0.4625637,0.567422,-1.0833836,0.0275842,0.4574168
861,-0.3724305,-0.36407396,-0.31876642,0.15974668,0.65670186,-0.7058774,-0.2301792,0.46539813
865,-0.34055528,-0.011897152,-0.09497397,0.15375023,0.4946832,-0.6274825,-0.09891177,0.20878279
2889,-0.13479717,0.3022862,0.38592067,0.71141326,0.45937052,-0.63357073,-0.56905544,-0.4220943
7322,-0.58192116,-0.05529167,0.07717657,0.48876214,0.015037126,-0.6031748,-0.020360589,0.38551408
7517,-0.57243854,-0.011265678,0.57469654,-0.19470078,0.23229484,-0.48190433,0.023569997,0.1385656
10670,-0.7211175,-0.008419589,0.45400238,0.27953696,0.21797231,-0.26358283,-0.1568973,-0.20984648
64121,-0.6432819,0.41434568,0.6054187,0.3674419,0.31732896,-0.13036668,0.27203915,-0.1035572
8829,-0.050622,0.473818,0.39496508,0.52883166,0.23976235,-0.8636955,-0.30729875,-0.45098573
